timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T10:05:01.315421,deepseek-chat,set1,Microunit/milliliter,Microunit per milliliter (qualifier value),qualifier value,Primitive,Unit of arbitrary substance concentration (qualifier value),Arbitrary unit of substance concentration (qualifier value)|Unit of measurement (qualifier value),*No immediate children found*,Microunit per liter (qualifier value)|Microunit per deciliter (qualifier value)|Microunit per microliter (qualifier value)|Nanogram per milliliter (qualifier value)|Picogram per milliliter (qualifier value)|Milligram per milliliter (qualifier value)|Gram per milliliter (qualifier value)|Unit per milliliter (qualifier value)|International unit per milliliter (qualifier value)|Milliosmole per milliliter (qualifier value)
2026-03-05T10:05:10.442063,deepseek-chat,set1,Unable to use a non-speech system for communication,Unable to use a non-speech system for communication (finding),finding,Primitive,Finding of ability to communicate (finding),Finding of functional performance and activity (finding),Unable to use a communication aid (finding)|Unable to use a communication board (finding)|Unable to use a communication book (finding)|Unable to use a communication chart (finding)|Unable to use a communication device (finding),Able to use a non-speech system for communication - limited (finding)|Able to use a non-speech system for communication - independent (finding)|Able to use a non-speech system for communication with assistance (finding)
2026-03-05T10:05:15.783115,deepseek-chat,set1,Chronic infective pericarditis,Chronic infective pericarditis (disorder),disorder,Primitive,Chronic infective disease of pericardium (disorder),Chronic pericarditis (disorder)|Chronic infective disease (disorder),Chronic tuberculous pericarditis (disorder),Chronic viral pericarditis (disorder)
2026-03-05T10:05:26.255553,deepseek-chat,set1,Accidental poisoning caused by salicylates,Accidental poisoning caused by salicylates (disorder),disorder,Primitive,"Accidental poisoning caused by drug, medicament or biological substance (disorder)","Accidental poisoning (disorder)|Poisoning caused by drug, medicament or biological substance (disorder)",*No immediate children for this concept via is-a relationships*,Accidental poisoning caused by 4-aminophenol derivatives (disorder)|Accidental poisoning caused by other non-steroidal anti-inflammatory drugs (disorder)|Accidental poisoning caused by propionic acid derivatives (disorder)|Accidental poisoning caused by acetic acid derivatives or related substances (disorder)|Accidental poisoning caused by pyrazolone derivatives (disorder)|Accidental poisoning caused by oxicams (disorder)
2026-03-05T10:05:32.089015,deepseek-chat,set1,Product containing only nicotinic acid,Product containing only nicotinic acid (medicinal product),medicinal product,Primitive,Product containing nicotinic acid (medicinal product),Product containing vitamin (medicinal product)|Product containing vitamin B group (medicinal product),*No immediate children found*,Product containing only nicotinamide (medicinal product)
2026-03-05T10:05:39.632692,deepseek-chat,set1,Dimethyl-ether propane,Dimethyl ether propane (substance),substance,Primitive,Ether (substance)|Propane (substance),Organic compound (substance)|Hydrocarbon (substance)|Ether (substance)|Alkane (substance),*No immediate children found*,Diethyl ether (substance)|Methyl ethyl ether (substance)|Methyl propyl ether (substance)
2026-03-05T10:05:46.629929,deepseek-chat,set1,Nipple sharing technique,Nipple sharing technique (procedure),procedure,Primitive,Breast reconstruction with nipple-areola complex reconstruction (procedure),Breast reconstruction procedure (procedure)|Nipple-areola complex reconstruction (procedure),*No immediate children found*,Nipple-areola complex reconstruction with local tissue rearrangement (procedure)|Nipple-areola complex reconstruction with skin graft (procedure)|Nipple-areola complex reconstruction with tattoo (procedure)
2026-03-05T10:06:00.447156,deepseek-chat,set1,Accidental clorazepate poisoning,Accidental clorazepate poisoning (disorder),disorder,Primitive,Accidental poisoning by benzodiazepines (disorder),"Accidental poisoning by psychotropic agents (disorder)|Accidental poisoning by drugs, medicaments and biological substances (disorder)",*No immediate children found via is-a relationships*,Accidental alprazolam poisoning (disorder)|Accidental bromazepam poisoning (disorder)|Accidental chlordiazepoxide poisoning (disorder)|Accidental clobazam poisoning (disorder)|Accidental diazepam poisoning (disorder)|Accidental flunitrazepam poisoning (disorder)|Accidental flurazepam poisoning (disorder)|Accidental lorazepam poisoning (disorder)|Accidental lormetazepam poisoning (disorder)|Accidental medazepam poisoning (disorder)|Accidental midazolam poisoning (disorder)|Accidental nitrazepam poisoning (disorder)|Accidental oxazepam poisoning (disorder)|Accidental temazepam poisoning (disorder)|Accidental triazolam poisoning (disorder)
2026-03-05T10:06:11.720174,deepseek-chat,set1,Fetal disorder due to persistent occipito-posterior malposition during labor,Fetal disorder due to persistent occipito-posterior malposition during labor (disorder),disorder,Primitive,Fetal disorder due to malposition and malpresentation during labor (disorder),Fetal disorder due to complication of labor and delivery (disorder)|Disorder of fetus or newborn due to complication of labor and delivery (disorder),*No immediate children via is-a relationships*,Fetal disorder due to persistent occipito-anterior malposition during labor (disorder)|Fetal disorder due to persistent occipito-transverse malposition during labor (disorder)|Fetal disorder due to brow presentation during labor (disorder)|Fetal disorder due to face presentation during labor (disorder)|Fetal disorder due to mentoposterior presentation during labor (disorder)|Fetal disorder due to compound presentation during labor (disorder)
2026-03-05T10:06:18.785057,deepseek-chat,set1,Carnitine acylcarnitine translocase deficiency,Carnitine acylcarnitine translocase deficiency (disorder),disorder,Fully defined,Disorder of carnitine cycle and carnitine transport,Disorder of fatty acid oxidation|Disorder of mitochondrial function,*No immediate children found via is-a relationships*,Carnitine palmitoyltransferase I deficiency|Carnitine palmitoyltransferase II deficiency|Carnitine uptake defect|Primary systemic carnitine deficiency
2026-03-05T10:06:27.078634,deepseek-chat,set1,Revision of gastrojejunal anastomosis with reconstruction with partial gastrectomy,Revision of gastrojejunal anastomosis with reconstruction with partial gastrectomy (procedure),procedure,Primitive,Revision of gastrojejunal anastomosis with reconstruction (procedure)|Partial gastrectomy (procedure),Revision of anastomosis of stomach (procedure)|Excision of stomach (procedure),*No immediate children found.*,Revision of gastrojejunal anastomosis with reconstruction with total gastrectomy (procedure)|Revision of gastrojejunal anastomosis with reconstruction with pylorus-preserving pancreaticoduodenectomy (procedure)
2026-03-05T10:06:36.192535,deepseek-chat,set1,Abnormal radial pulse,Abnormal radial pulse (finding),finding,Primitive,Abnormal pulse (finding),Abnormal cardiovascular system finding (finding)|Abnormal vascular finding (finding),Absent radial pulse (finding)|Bounding radial pulse (finding)|Feeble radial pulse (finding)|Thready radial pulse (finding),Abnormal apical pulse (finding)|Abnormal brachial pulse (finding)|Abnormal carotid pulse (finding)|Abnormal dorsalis pedis pulse (finding)|Abnormal femoral pulse (finding)|Abnormal popliteal pulse (finding)|Abnormal posterior tibial pulse (finding)|Abnormal temporal pulse (finding)|Abnormal ulnar pulse (finding)
2026-03-05T10:06:46.087755,deepseek-chat,set1,Accident due to heat in drying room,Accident due to heat in drying room (event),event,Primitive,Accident caused by exposure to heat (event),Accident caused by physical force (event)|Accident caused by exposure to mechanical force (event),No immediate children found.,Accident due to heat in boiler room (event)|Accident due to heat in engine room (event)|Accident due to heat in furnace room (event)|Accident due to heat in laundry room (event)|Accident due to heat in kitchen (event)|Accident due to heat in bakery (event)|Accident due to heat in factory (event)|Accident due to heat in mine (event)|Accident due to heat in sauna (event)
2026-03-05T10:06:56.006477,deepseek-chat,set1,Disease caused by Trichinelloidea,Disease caused by Trichinelloidea (disorder),disorder,Primitive,Parasitic disease (disorder),Disease (disorder)|Infectious disease (disorder),Trichinellosis (disorder)|Disease caused by Trichuris (disorder)|Disease caused by Capillaria (disorder),Disease caused by Ancylostomatoidea (disorder)|Disease caused by Ascaridoidea (disorder)|Disease caused by Filarioidea (disorder)|Disease caused by Strongyloidea (disorder)|Disease caused by Trichostrongyloidea (disorder)|Disease caused by Secementea (disorder)|Disease caused by Spiruroidea (disorder)
2026-03-05T10:07:03.843748,deepseek-chat,set1,Cervical anterior longitudinal ligament sprain,Cervical anterior longitudinal ligament sprain (disorder),disorder,Primitive,Sprain of ligament of cervical spine (disorder),Sprain of ligament of spine (disorder)|Injury of ligament of cervical spine (disorder),*No immediate children found via is-a relationships*,Cervical posterior longitudinal ligament sprain (disorder)|Cervical ligamentum flavum sprain (disorder)|Cervical interspinous ligament sprain (disorder)|Cervical supraspinous ligament sprain (disorder)
