timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T16:02:58.149940,mistralai/mistral-large-2512,set1,2-dehydro-3-deoxy-L-pentonate aldolase,2-dehydro-3-deoxy-L-pentonate aldolase (enzyme),enzyme,Primitive,aldolase (enzyme),lyase (enzyme),"fructose-bisphosphate aldolase (enzyme)|2-dehydro-3-deoxyphosphogluconate aldolase (enzyme)|2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (enzyme)|2-dehydro-3-deoxy-D-arabino-heptonate-7-phosphate synthase (enzyme)|2-dehydro-3-deoxy-D-pentonate aldolase (enzyme)|2-dehydro-3-deoxy-L-rhamnonate aldolase (enzyme)|2-keto-3-deoxygluconate aldolase (enzyme)|2-keto-3-deoxy-6-phosphogluconate aldolase (enzyme)|3-deoxy-D-manno-octulosonate-8-phosphate synthase (enzyme)|3-deoxy-D-manno-octulosonate cytidylyltransferase (enzyme)|4-hydroxy-2-oxoglutarate aldolase (enzyme)|5-dehydro-2-deoxyphosphogluconate aldolase (enzyme)|7,8-dihydroneopterin aldolase (enzyme)|acetaldehyde lyase (enzyme)|aldose-1-epimerase (enzyme)|alpha-1,3-glucan synthase (enzyme)|aminoacetone synthase (enzyme)|benzoate-coenzyme A ligase (enzyme)|carbonic anhydrase (enzyme)|carboxymethylenebutenolidase (enzyme)|citrate (pro-3S)-lyase (enzyme)|citrate synthase (enzyme)|deoxyribodipyrimidine photolyase (enzyme)|dihydroneopterin aldolase (enzyme)|dimethylaniline monooxygenase (N-oxide forming) (enzyme)|fumarate hydratase (enzyme)|hydroxymethylglutaryl-CoA lyase (enzyme)|isocitrate lyase (enzyme)|L-ribulose-5-phosphate 4-epimerase (enzyme)|lactoylglutathione lyase (enzyme)|malate synthase (enzyme)|methylisocitrate lyase (enzyme)|oxaloacetate decarboxylase (enzyme)|oxalyl-CoA decarboxylase (enzyme)|phenylalanine ammonia-lyase (enzyme)|porphobilinogen synthase (enzyme)|pyruvate decarboxylase (enzyme)|rhamnulose-1-phosphate aldolase (enzyme)|tagatose-bisphosphate aldolase (enzyme)",
2026-03-05T16:03:00.558186,mistralai/mistral-large-2512,set1,Thiourea,Thiourea (substance),substance,Primitive,Urea derivative (substance),Organic nitrogen compound (substance),*None*,Urea (substance)|Methylthiourea (substance)|Ethylthiourea (substance)|Propylthiourea (substance)|Allylthiourea (substance)|Phenylthiourea (substance)
2026-03-05T16:03:04.194864,mistralai/mistral-large-2512,set1,Protriptyline,Protriptyline (substance),substance,Primitive,Tricyclic antidepressant (substance),Antidepressant (substance),,Amitriptyline (substance)|Butriptyline (substance)|Clomipramine (substance)|Desipramine (substance)|Dibenzepin (substance)|Dosulepin (substance)|Doxepin (substance)|Imipramine (substance)|Iprindole (substance)|Lofepramine (substance)|Nortriptyline (substance)|Opipramol (substance)|Trimipramine (substance)
2026-03-05T16:03:08.699801,mistralai/mistral-large-2512,set1,Use of sling suspension,Use of sling suspension (procedure),procedure,Primitive,Use of assistive product for musculoskeletal support (procedure),Physical support procedure (procedure),,Use of abdominal binder (procedure)|Use of arm sling (procedure)|Use of back support (procedure)|Use of cervical collar (procedure)|Use of corset (procedure)|Use of elbow orthosis (procedure)|Use of foot orthosis (procedure)|Use of hand orthosis (procedure)|Use of hip orthosis (procedure)|Use of knee orthosis (procedure)|Use of lower limb orthosis (procedure)|Use of lumbar support (procedure)|Use of neck collar (procedure)|Use of orthopedic brace (procedure)|Use of shoulder orthosis (procedure)|Use of spinal orthosis (procedure)|Use of splint (procedure)|Use of wrist orthosis (procedure)
2026-03-05T16:03:11.186766,mistralai/mistral-large-2512,set1,Insulin receptor defect,Insulin receptor defect (disorder),disorder,Primitive,Disorder of insulin receptor (disorder),Disorder of endocrine system (disorder),Leprechaunism (disorder)|Type A insulin resistance syndrome (disorder)|Rabson-Mendenhall syndrome (disorder),Insulin receptor antibody present (finding)
2026-03-05T16:03:14.586115,mistralai/mistral-large-2512,set1,Akinesis of basal anterior segment of left cardiac ventricle,Akinesis of basal anterior segment of left cardiac ventricle (disorder),disorder,Primitive,Akinesis of basal segment of left cardiac ventricle (disorder),Akinesis of left cardiac ventricle (disorder),Akinesis of basal anterolateral segment of left cardiac ventricle (disorder)|Akinesis of basal inferoseptal segment of left cardiac ventricle (disorder)|Akinesis of basal inferior segment of left cardiac ventricle (disorder)|Akinesis of basal inferolateral segment of left cardiac ventricle (disorder)|Akinesis of basal anteroseptal segment of left cardiac ventricle (disorder),
2026-03-05T16:03:16.548969,mistralai/mistral-large-2512,set1,Bioterrorist attack,Bioterrorist attack (event),event,Primitive,Terrorism (event),Intentional human threat (event),Chemical terrorism (event)|Nuclear terrorism (event)|Radiological terrorism (event),
2026-03-05T16:03:22.319975,mistralai/mistral-large-2512,set1,Rickettsia australis,Rickettsia australis (organism),organism,Primitive,Rickettsia sp. (organism),Rickettsiales (organism),Rickettsia akari (organism)|Rickettsia conorii (organism)|Rickettsia japonica (organism)|Rickettsia rickettsii (organism)|Rickettsia sibirica (organism)|Rickettsia typhi (organism)|Rickettsia prowazekii (organism)|Rickettsia felis (organism)|Rickettsia helvetica (organism)|Rickettsia honei (organism)|Rickettsia slovaca (organism)|Rickettsia africae (organism)|Rickettsia heilongjiangensis (organism)|Rickettsia parkeri (organism)|Rickettsia massiliae (organism)|Rickettsia aeschlimannii (organism)|Rickettsia monacensis (organism)|Rickettsia marmionii (organism)|Rickettsia raoultii (organism)|Rickettsia montanensis (organism),
2026-03-05T16:03:28.395406,mistralai/mistral-large-2512,set1,Computed tomography 3 dimensional reconstruction,Computed tomography 3 dimensional reconstruction (procedure),procedure,Primitive,Imaging procedure (procedure),Procedure by method (procedure),Computed tomography angiography (procedure)|Computed tomography perfusion imaging (procedure)|Computed tomography of head (procedure)|Computed tomography of neck (procedure)|Computed tomography of thorax (procedure)|Computed tomography of abdomen (procedure)|Computed tomography of pelvis (procedure)|Computed tomography of spine (procedure)|Computed tomography of limb (procedure)|Computed tomography of breast (procedure)|Computed tomography of heart (procedure)|Computed tomography of coronary artery (procedure)|Computed tomography of lung (procedure)|Computed tomography of liver (procedure)|Computed tomography of kidney (procedure)|Computed tomography of pancreas (procedure)|Computed tomography of adrenal gland (procedure)|Computed tomography of spleen (procedure)|Computed tomography of gastrointestinal tract (procedure)|Computed tomography of urinary tract (procedure)|Computed tomography of prostate (procedure)|Computed tomography of uterus (procedure)|Computed tomography of ovary (procedure)|Computed tomography of testis (procedure)|Computed tomography of bone (procedure)|Computed tomography of joint (procedure)|Computed tomography of muscle (procedure)|Computed tomography of soft tissue (procedure)|Computed tomography of vascular structure (procedure)|Computed tomography-guided procedure (procedure),
2026-03-05T16:03:30.517994,mistralai/mistral-large-2512,set1,Open reduction of fracture of tarsal bone without internal fixation,Open reduction of fracture of tarsal bone without internal fixation (procedure),procedure,Primitive,Open reduction of fracture of tarsal bone (procedure),Open reduction of fracture of bone of foot (procedure),Open reduction of fracture of tarsal bone with internal fixation (procedure),
2026-03-05T16:03:35.890714,mistralai/mistral-large-2512,set1,Identification of antibody to red blood cell antigens from Colton system (International Society of Blood Transfusion 015),Identification of antibody to red blood cell antigens from Colton system (International Society of Blood Transfusion 015) (procedure),procedure,Primitive,Identification of antibody to red blood cell antigens (procedure),Identification of antibody (procedure),,Identification of antibody to red blood cell antigens from Diego system (procedure)|Identification of antibody to red blood cell antigens from Dombrock system (procedure)|Identification of antibody to red blood cell antigens from Duffy system (procedure)|Identification of antibody to red blood cell antigens from Gerbich system (procedure)|Identification of antibody to red blood cell antigens from Kell system (procedure)|Identification of antibody to red blood cell antigens from Kidd system (procedure)|Identification of antibody to red blood cell antigens from Lewis system (procedure)|Identification of antibody to red blood cell antigens from Lutheran system (procedure)|Identification of antibody to red blood cell antigens from MNS system (procedure)|Identification of antibody to red blood cell antigens from P1PK system (procedure)|Identification of antibody to red blood cell antigens from Rh system (procedure)|Identification of antibody to red blood cell antigens from Scianna system (procedure)|Identification of antibody to red blood cell antigens from Yt system (procedure)
2026-03-05T16:03:38.418380,mistralai/mistral-large-2512,set1,Spirometra houghtonii,Spirometra houghtonii (organism),organism,Primitive,*Spirometra (organism)*,*Diphyllobothrium (organism)*|*Spirometra (organism)*,*Spirometra erinaceieuropaei (organism)*|*Spirometra mansoni (organism)*|*Spirometra proliferum (organism)*,
2026-03-05T16:03:40.846198,mistralai/mistral-large-2512,set1,Difficulty preparing feed,Difficulty preparing feed (finding),finding,Primitive,Difficulty feeding (finding),Feeding problem (finding),,Difficulty breastfeeding (finding)|Difficulty bottle feeding (finding)|Difficulty chewing (finding)|Difficulty swallowing (finding)|Feeding problem (finding)
2026-03-05T16:03:49.085403,mistralai/mistral-large-2512,set1,Public school,Public school (social concept),social concept,Primitive,Educational institution (social concept),Institution (social concept),Public elementary school (social concept)|Public high school (social concept)|Public middle school (social concept),Private school (social concept)|Charter school (social concept)|Religious school (social concept)
2026-03-05T16:03:51.967149,mistralai/mistral-large-2512,set1,Assistive electrical shaver adaptor,Assistive electrical shaver adaptor (physical object),physical object,Primitive,Adaptor for assistive personal care device (physical object),Assistive personal care device (physical object),,Adaptor for assistive bathing device (physical object)|Adaptor for assistive dressing device (physical object)|Adaptor for assistive feeding device (physical object)|Adaptor for assistive grooming device (physical object)|Adaptor for assistive toileting device (physical object)
2026-03-05T16:03:53.864535,mistralai/mistral-large-2512,set1,Bathing of skin of free upper limb,Bathing of skin of free upper limb (procedure),procedure,Primitive,Bathing of skin of limb (procedure),Bathing of skin (procedure),,Bathing of skin of free lower limb (procedure)
2026-03-05T16:03:56.238714,mistralai/mistral-large-2512,set1,Primary hyperparathyroidism,Primary hyperparathyroidism (disorder),disorder,Primitive,Hyperparathyroidism (disorder),Parathyroid gland disorder (disorder),Primary hyperparathyroidism due to parathyroid adenoma (disorder)|Primary hyperparathyroidism due to parathyroid hyperplasia (disorder)|Primary hyperparathyroidism due to multiple parathyroid adenomas (disorder),Secondary hyperparathyroidism (disorder)|Tertiary hyperparathyroidism (disorder)
2026-03-05T16:03:58.780668,mistralai/mistral-large-2512,set1,Ultrasonography of soft tissue of wrist region,Ultrasonography of soft tissue of wrist region (procedure),procedure,Primitive,Ultrasonography of soft tissue of upper limb (procedure),Ultrasonography of soft tissue (procedure),,Ultrasonography of soft tissue of shoulder region (procedure)|Ultrasonography of soft tissue of upper arm (procedure)|Ultrasonography of soft tissue of elbow region (procedure)|Ultrasonography of soft tissue of forearm (procedure)|Ultrasonography of soft tissue of hand (procedure)
2026-03-05T16:04:01.822878,mistralai/mistral-large-2512,set1,Standing tolerance,Standing tolerance (observable entity),observable entity,Primitive,Tolerance of physical activity (observable entity),Physical activity observable (observable entity),"Standing tolerance, 1 to 5 minutes (observable entity)|Standing tolerance, 6 to 10 minutes (observable entity)|Standing tolerance, 11 to 30 minutes (observable entity)|Standing tolerance, greater than 30 minutes (observable entity)",Sitting tolerance (observable entity)|Walking tolerance (observable entity)|Lying tolerance (observable entity)|Transfer tolerance (observable entity)
2026-03-05T16:04:04.275255,mistralai/mistral-large-2512,set1,Product containing precisely alverine citrate 120 milligram/1 each conventional release oral capsule,Product containing precisely alverine citrate 120 milligram/1 each conventional release oral capsule (medicinal product form),medicinal product form,Fully defined,Product containing precisely alverine citrate (medicinal product form),Product containing alverine (medicinal product form),,Product containing precisely alverine citrate 40 milligram/1 each conventional release oral capsule|Product containing precisely alverine citrate 60 milligram/1 each conventional release oral capsule
2026-03-05T16:04:11.271305,mistralai/mistral-large-2512,set1,Structure of temporomandibular articulation vein,Structure of temporomandibular articulation vein (body structure),body structure,Primitive,Structure of vein of head (body structure),Structure of vein (body structure),,Structure of angular vein (body structure)|Structure of anterior facial vein (body structure)|Structure of anterior jugular vein (body structure)|Structure of anterior temporal vein (body structure)|Structure of auricular vein (body structure)|Structure of buccal vein (body structure)|Structure of central retinal vein (body structure)|Structure of common facial vein (body structure)|Structure of deep facial vein (body structure)|Structure of deep temporal vein (body structure)|Structure of diploic vein (body structure)|Structure of emissary vein (body structure)|Structure of external jugular vein (body structure)|Structure of frontal vein (body structure)|Structure of inferior alveolar vein (body structure)|Structure of inferior labial vein (body structure)|Structure of inferior ophthalmic vein (body structure)|Structure of infraorbital vein (body structure)|Structure of internal jugular vein (body structure)|Structure of labyrinthine vein (body structure)|Structure of lingual vein (body structure)|Structure of maxillary vein (body structure)|Structure of middle temporal vein (body structure)|Structure of occipital vein (body structure)|Structure of ophthalmic vein (body structure)|Structure of pterygoid venous plexus (body structure)|Structure of retromandibular vein (body structure)|Structure of sublingual vein (body structure)|Structure of submental vein (body structure)|Structure of superior labial vein (body structure)|Structure of superior ophthalmic vein (body structure)|Structure of supratrochlear vein (body structure)|Structure of vein of scalp (body structure)
