timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T15:22:07.401169,claude-sonnet-4-5-20250929,set1,Assistive electrical shaver adaptor,Assistive electrical shaver adaptor (physical object),physical object,Primitive,Assistive product for personal hygiene (physical object),Assistive product for personal care and protection (physical object),,Assistive product for washing oneself (physical object)|Assistive product for caring for body parts (physical object)|Assistive product for toileting (physical object)
2026-03-05T15:22:10.260745,claude-sonnet-4-5-20250929,set1,Bathing of skin of free upper limb,Bathing of skin of free upper limb (procedure),procedure,Primitive,Bathing of skin of upper limb (procedure),Bathing of skin of limb (procedure),Bathing of skin of hand (procedure)|Bathing of skin of forearm (procedure)|Bathing of skin of upper arm (procedure),Bathing of skin of shoulder (procedure)
2026-03-05T15:22:13.438873,claude-sonnet-4-5-20250929,set1,Primary hyperparathyroidism,Primary hyperparathyroidism (disorder),disorder,Primitive,Hyperparathyroidism (disorder),Disorder of parathyroid gland (disorder),Familial primary hyperparathyroidism (disorder)|Primary hyperparathyroidism due to parathyroid adenoma (disorder)|Primary hyperparathyroidism due to parathyroid hyperplasia (disorder),Secondary hyperparathyroidism (disorder)|Tertiary hyperparathyroidism (disorder)
2026-03-05T15:22:17.533937,claude-sonnet-4-5-20250929,set1,Ultrasonography of soft tissue of wrist region,Ultrasonography of soft tissue of wrist region (procedure),procedure,Primitive,Ultrasonography of soft tissue of upper limb (procedure)|Ultrasonography of wrist region (procedure),Ultrasonography of soft tissue of limb (procedure)|Ultrasonography of upper limb (procedure),Ultrasonography of soft tissue of palmar aspect of wrist (procedure)|Ultrasonography of soft tissue of dorsal aspect of wrist (procedure),Ultrasonography of soft tissue of forearm (procedure)|Ultrasonography of soft tissue of hand (procedure)|Ultrasonography of soft tissue of elbow region (procedure)|Ultrasonography of soft tissue of shoulder region (procedure)
2026-03-05T15:22:20.575459,claude-sonnet-4-5-20250929,set1,Standing tolerance,Standing tolerance (observable entity),observable entity,Primitive,Tolerance observable (observable entity),Observable entity (observable entity),None,Walking tolerance (observable entity)|Exercise tolerance (observable entity)|Sitting tolerance (observable entity)
2026-03-05T15:22:24.786949,claude-sonnet-4-5-20250929,set1,Product containing precisely alverine citrate 120 milligram/1 each conventional release oral capsule,Product containing precisely alverine citrate 120 milligram/1 each conventional release oral capsule (clinical drug),(clinical drug),Fully defined,Product containing alverine in oral dose form (medicinal product form)|Product containing precisely alverine citrate 120 milligram/1 each oral capsule (clinical drug),Product containing alverine (medicinal product)|Product in oral dose form (medicinal product form)|Product containing precisely alverine citrate 120 milligram/1 each (clinical drug)|Oral capsule (product),None,Product containing precisely alverine citrate 120 milligram/1 each modified release oral capsule (clinical drug)
2026-03-05T15:22:28.900890,claude-sonnet-4-5-20250929,set1,Structure of temporomandibular articulation vein,Structure of temporomandibular articulation vein (body structure),body structure,Primitive,Structure of vein of head (body structure),Structure of vein (body structure),,Structure of vein of ear (body structure)|Structure of vein of face (body structure)|Structure of vein of neck (body structure)|Structure of vein of scalp (body structure)|Structure of cavernous sinus (body structure)|Structure of cerebral vein (body structure)|Structure of diploic vein (body structure)|Structure of emissary vein (body structure)|Structure of intracranial venous sinus (body structure)|Structure of ophthalmic vein (body structure)
2026-03-05T15:22:33.199769,claude-sonnet-4-5-20250929,set1,Closed comminuted fracture of proximal phalanx of finger,Closed comminuted fracture of proximal phalanx of finger (disorder),disorder,Primitive,Closed comminuted fracture of phalanx of finger (disorder)|Closed fracture of proximal phalanx of finger (disorder),Closed comminuted fracture of phalanx of hand (disorder)|Comminuted fracture of phalanx of finger (disorder)|Closed fracture of phalanx of finger (disorder)|Fracture of proximal phalanx of finger (disorder),Closed comminuted fracture of proximal phalanx of index finger (disorder)|Closed comminuted fracture of proximal phalanx of middle finger (disorder)|Closed comminuted fracture of proximal phalanx of ring finger (disorder)|Closed comminuted fracture of proximal phalanx of little finger (disorder),Closed comminuted fracture of middle phalanx of finger (disorder)|Closed comminuted fracture of distal phalanx of finger (disorder)
2026-03-05T15:22:37.090607,claude-sonnet-4-5-20250929,set1,Choroidal retinal neovascularization,Choroidal retinal neovascularization (disorder),(disorder),Primitive,Disorder of choroid (disorder)|Retinal neovascularization (disorder),Disorder of eye proper (disorder)|Disorder of retina (disorder),Choroidal neovascularization due to age-related macular degeneration (disorder),Choroiditis (disorder)|Choroidal dystrophy (disorder)|Choroidal hemorrhage (disorder)|Choroidal detachment (disorder)|Choroidal rupture (disorder)
2026-03-05T15:22:39.685161,claude-sonnet-4-5-20250929,set1,Microunit/milliliter,Microunit/milliliter (qualifier value),(qualifier value),Primitive,Microunit/volume (qualifier value),Arbitrary unit/volume (qualifier value),Microunit/milliliter of red blood cells (qualifier value),Microunit/liter (qualifier value)|Microunit/deciliter (qualifier value)
2026-03-05T15:22:42.927067,claude-sonnet-4-5-20250929,set1,Unable to use a non-speech system for communication,Unable to use a non-speech system for communication (finding),finding,Primitive,Unable to communicate (finding),Communication problem (finding),Unable to use sign language (finding)|Unable to use communication aid (finding),Unable to speak (finding)|Unable to write (finding)|Unable to read (finding)|Unable to comprehend speech (finding)
2026-03-05T15:22:45.456763,claude-sonnet-4-5-20250929,set1,Chronic infective pericarditis,Chronic infective pericarditis (disorder),disorder,Primitive,Infective pericarditis (disorder)|Chronic pericarditis (disorder),Pericarditis (disorder),Chronic tuberculous pericarditis (disorder),Acute infective pericarditis (disorder)|Subacute infective pericarditis (disorder)
2026-03-05T15:22:50.129681,claude-sonnet-4-5-20250929,set1,Accidental poisoning caused by salicylates,Accidental poisoning caused by salicylates (disorder),(disorder),Primitive,Accidental poisoning (disorder)|Poisoning caused by salicylate (disorder),Accidental poisoning by drug AND/OR medicament (disorder)|Injury (disorder)|Poisoning (disorder)|Poisoning caused by nonsteroidal anti-inflammatory drug (disorder),Accidental poisoning caused by aspirin (disorder),Accidental poisoning caused by nonsteroidal anti-inflammatory drug (disorder)|Accidental poisoning caused by paracetamol (disorder)|Accidental poisoning caused by propionic acid derivative (disorder)|Accidental poisoning caused by pyrazolone (disorder)
2026-03-05T15:22:54.367101,claude-sonnet-4-5-20250929,set1,Product containing only nicotinic acid,Product containing only nicotinic acid (medicinal product),(medicinal product),Fully defined,Product containing only vitamin B (medicinal product),Product containing only water soluble vitamin (medicinal product),Product containing only nicotinic acid in oral dose form (medicinal product),Product containing only ascorbic acid (medicinal product)|Product containing only biotin (medicinal product)|Product containing only cyanocobalamin (medicinal product)|Product containing only folic acid (medicinal product)|Product containing only nicotinamide (medicinal product)|Product containing only pantothenic acid (medicinal product)|Product containing only pyridoxine (medicinal product)|Product containing only riboflavin (medicinal product)|Product containing only thiamine (medicinal product)
2026-03-05T15:22:57.750550,claude-sonnet-4-5-20250929,set1,Dimethyl-ether propane,,,,,,,
2026-03-05T15:23:01.008395,claude-sonnet-4-5-20250929,set1,Nipple sharing technique,Nipple sharing technique (procedure),procedure,Primitive,Plastic surgery procedure on breast (procedure),Plastic surgery procedure (procedure),,Areola sharing technique (procedure)|Breast implant procedure (procedure)|Breast reconstruction (procedure)|Mastopexy (procedure)|Reduction mammoplasty (procedure)
2026-03-05T15:23:05.659002,claude-sonnet-4-5-20250929,set1,Accidental clorazepate poisoning,Accidental clorazepate poisoning (disorder),(disorder),Primitive,Accidental benzodiazepine poisoning (disorder)|Clorazepate poisoning (disorder),"Accidental poisoning caused by product containing drug, medicament and/or biological substance (disorder)|Poisoning caused by benzodiazepine (disorder)|Poisoning by drug, medicament and/or biological substance (disorder)",,Accidental chlordiazepoxide poisoning (disorder)|Accidental diazepam poisoning (disorder)|Accidental lorazepam poisoning (disorder)|Accidental alprazolam poisoning (disorder)|Accidental clonazepam poisoning (disorder)|Accidental flurazepam poisoning (disorder)|Accidental temazepam poisoning (disorder)|Accidental triazolam poisoning (disorder)|Accidental midazolam poisoning (disorder)
2026-03-05T15:23:09.246790,claude-sonnet-4-5-20250929,set1,Fetal disorder due to persistent occipito-posterior malposition during labor,Fetal disorder due to persistent occipito-posterior malposition during labor (disorder),disorder,Primitive,Fetal disorder due to malposition during labor (disorder),Fetal disorder due to malpresentation (disorder),,Fetal disorder due to persistent occipito-anterior malposition during labor (disorder)|Fetal disorder due to transverse lie during labor (disorder)|Fetal disorder due to oblique lie during labor (disorder)|Fetal disorder due to face presentation during labor (disorder)|Fetal disorder due to brow presentation during labor (disorder)|Fetal disorder due to breech presentation during labor (disorder)
2026-03-05T15:23:12.110512,claude-sonnet-4-5-20250929,set1,Carnitine acylcarnitine translocase deficiency,Carnitine acylcarnitine translocase deficiency (disorder),(disorder),Primitive,Disorder of carnitine transport (disorder),Disorder of amino acid transport (disorder),None,Primary carnitine deficiency (disorder)|Carnitine palmitoyltransferase I deficiency (disorder)|Carnitine palmitoyltransferase II deficiency (disorder)
2026-03-05T15:23:15.388556,claude-sonnet-4-5-20250929,set1,Revision of gastrojejunal anastomosis with reconstruction with partial gastrectomy,Revision of gastrojejunal anastomosis with reconstruction with partial gastrectomy (procedure),procedure,Primitive,Revision of gastrojejunal anastomosis with reconstruction (procedure)|Partial gastrectomy (procedure),Revision of anastomosis of stomach (procedure)|Excision of stomach (procedure),,Revision of gastrojejunal anastomosis with reconstruction without partial gastrectomy (procedure)
2026-03-05T15:23:19.277471,claude-sonnet-4-5-20250929,set1,Abnormal radial pulse,Abnormal radial pulse (finding),finding,Primitive,Abnormal pulse (finding),Cardiovascular finding (finding),"Absent radial pulse (finding)|Radial pulse, rate abnormal (finding)|Radial pulse, rhythm abnormal (finding)|Radial pulse, character abnormal (finding)",Absent pulse (finding)|Abnormal pulse rate (finding)|Pulse rhythm abnormal (finding)|Abnormal pulse character (finding)|Abnormal carotid pulse (finding)|Abnormal femoral pulse (finding)|Abnormal pedal pulse (finding)|Abnormal brachial pulse (finding)|Abnormal ulnar pulse (finding)|Abnormal popliteal pulse (finding)
2026-03-05T15:23:22.962691,claude-sonnet-4-5-20250929,set1,Accident due to heat in drying room,Accident due to heat in drying room (event),(event),Primitive,Accident caused by excessive heat (event),Accident caused by physical factor (event),None,Accident caused by excessive heat from boiler (event)|Accident caused by excessive heat from engine (event)|Accident caused by excessive heat from fire (event)|Accident caused by excessive heat from furnace (event)|Accident caused by excessive heat from steam pipe (event)
2026-03-05T15:23:26.735860,claude-sonnet-4-5-20250929,set1,Disease caused by Trichinelloidea,Disease caused by Trichinelloidea (disorder),(disorder),Primitive,Helminthiasis caused by Nematoda (disorder),Helminthiasis (disorder),Trichinellosis (disorder),Ancylostomiasis (disorder)|Ascariasis (disorder)|Enterobiasis (disorder)|Strongyloidiasis (disorder)|Toxocariasis (disorder)|Trichuriasis (disorder)|Filariasis (disorder)
2026-03-05T15:23:30.144784,claude-sonnet-4-5-20250929,set1,Cervical anterior longitudinal ligament sprain,Cervical anterior longitudinal ligament sprain (disorder),(disorder),Primitive,Sprain of ligament of cervical spine (disorder),Sprain of ligament of spine (disorder),,Cervical interspinous ligament sprain (disorder)|Cervical posterior longitudinal ligament sprain (disorder)|Sprain of ligamentum flavum of cervical spine (disorder)|Sprain of ligamentum nuchae (disorder)
2026-03-05T15:23:33.615545,claude-sonnet-4-5-20250929,set1,Entire costal groove of eighth rib,Entire costal groove of eighth rib (body structure),body structure,Primitive,Entire costal groove (body structure),Entire rib structure (body structure),,Entire costal groove of first rib (body structure)|Entire costal groove of second rib (body structure)|Entire costal groove of third rib (body structure)|Entire costal groove of fourth rib (body structure)|Entire costal groove of fifth rib (body structure)|Entire costal groove of sixth rib (body structure)|Entire costal groove of seventh rib (body structure)|Entire costal groove of ninth rib (body structure)|Entire costal groove of tenth rib (body structure)|Entire costal groove of eleventh rib (body structure)|Entire costal groove of twelfth rib (body structure)
