timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T01:41:06.826400,gpt-4o,set1,Acute suppuration of maxillary sinus,Acute suppuration of maxillary sinus (disorder),Disorder,Primitive,Suppurative sinusitis (disorder),Sinusitis (disorder),None,Acute suppuration of frontal sinus (disorder)|Acute suppuration of ethmoidal sinus (disorder)|Acute suppuration of sphenoidal sinus (disorder)
2026-03-05T01:41:09.496936,gpt-4o,set1,Dodecenoyl-coenzyme A delta-isomerase,Dodecenoyl-coenzyme A delta-isomerase (substance),Substance,Primitive,Enzyme (substance),Protein (substance),None,Hydroxyacyl-coenzyme A dehydrogenase (substance)|Acyl-CoA oxidase (substance)
2026-03-05T01:41:11.439560,gpt-4o,set1,Entire lymphatic vessel of orbit,Entire lymphatic vessel of orbit (body structure),Body structure,Primitive,Entire lymphatic vessel,Entire lymphoid tissue,None,Entire lymph node of orbit
2026-03-05T01:41:12.295674,gpt-4o,set1,Blood group antigen Wallin,,,,,,,
2026-03-05T01:41:14.742559,gpt-4o,set1,Corynebacterium species not Corynebacterium jeikeium,Corynebacterium species not Corynebacterium jeikeium (organism),Organism,Primitive,Corynebacterium species (organism),Bacteria (organism),None,Corynebacterium amycolatum (organism)|Corynebacterium diphtheriae (organism)|Corynebacterium striatum (organism)
2026-03-05T01:41:16.199397,gpt-4o,set1,Nocardioides terrae,Nocardioides terrae (organism),organism,Primitive,Nocardioides (organism),Actinobacteria (organism),No immediate child concepts,Nocardioides albus (organism)|Nocardioides simplex (organism)
2026-03-05T01:41:18.478914,gpt-4o,set1,Lactobacillus rhamnosus GG,Lactobacillus rhamnosus GG (organism),organism,Primitive,Lactobacillus rhamnosus (organism),Lactobacillus (organism),[No immediate child concepts available],Lactobacillus rhamnosus GR-1 (organism)
2026-03-05T01:41:20.724102,gpt-4o,set1,Pain of breast,Pain of breast (finding),Finding,Primitive,Disorder of breast (disorder),Disorder of soft tissue (disorder),Mastodynia (finding),Nodule of breast (finding)|Discharge from nipple (finding)|Inflammation of breast (disorder)
2026-03-05T01:41:22.478268,gpt-4o,set1,Structure of left cochlear,Structure of left cochlear (body structure),Body structure,Primitive,Structure of cochlear (body structure),Structure of inner ear (body structure),[No immediate child concepts available],Structure of right cochlear (body structure)
2026-03-05T01:41:25.001281,gpt-4o,set1,Decreased active range of hip flexion,Decreased active range of hip flexion (finding),Finding,Primitive,Decreased range of hip flexion (finding),Decreased range of joint motion (finding),None,Decreased passive range of hip flexion (finding)
